brand,description,overall_rating,rating_count,original_price(Rs),discount_price(Rs),offer_percentage(%),image_url
Friskers,Men Mustard Yellow Solid Round Neck T-shirt,4.2,91.0,789.0,489.0,38 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11777878/2023/10/26/00eff019-3484-4306-abac-e9df637a907f1698299089942-Friskers-Men-Mustard-Yellow-Solid-Round-Neck-T-shirt-3621698-1.jpg"
HRX by Hrithik Roshan,Men Solid High Neck T-shirt,4.3,166.0,1199.0,539.0,55 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25910218/2023/11/21/b5db1211-6eda-40bc-af33-f03866b9a0c21700559371570-HRX-by-Hrithik-Roshan-Men-Tshirts-3091700559371106-1.jpg"
HRX by Hrithik Roshan,Men Teal Blue Printed Pure Cotton T-shirt,4.2,64099.99999999999,699.0,307.0,56 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1700871/2020/1/22/f932ae44-0fb8-4b92-b7bc-f1756253294b1579692118186-HRX-by-Hrithik-Roshan-Men-Teal-Blue-Printed-T-shirt-90515796-1.jpg"
HRX by Hrithik Roshan,Men Yellow Printed Cotton Pure Cotton T-shirt,4.2,75100.0,699.0,349.0,50 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1700944/2019/6/8/488007ef-c65e-4a2f-a92b-65b6846894861559989274078-HRX-by-Hrithik-Roshan-Men-Yellow-Printed-Round-Neck-T-Shirt--1.jpg"
HRX by Hrithik Roshan,Colourblocked Rapid-Dry Racket Sport Polo Collar T-shirt,3.8,15.0,1299.0,389.0,70 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23984306/2023/11/9/194bba79-662f-4271-b6f7-2047a246c6bb1699520973925-HRX-by-Hrithik-Roshan-Men-Tshirts-8851699520973601-1.jpg"
HRX by Hrithik Roshan,Men Jet Black Printed Bio-Wash Antimicrobial Lifestyle Pure Cotton T-shirt,4.2,813.0,699.0,377.0,46 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12643892/2020/12/14/25c93bb2-53e0-4acd-81e7-b18d0b4979191607929571617-HRX-by-Hrithik-Roshan-Men-Tshirts-4521607929569387-1.jpg"
HRX by Hrithik Roshan,Men Black T-shirt,4.3,624.0,899.0,359.0,60 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20104342/2022/10/4/0f9e09e3-544a-491c-8b8e-cd6e156ccd991664886736102-HRX-by-Hrithik-Roshan-Men-Black-T-shirt-2671664886735379-1.jpg"
HRX by Hrithik Roshan,Solid Round Neck Training T-shirt,4.6,5.0,599.0,269.0,55 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23984096/2023/12/22/6210a3c4-3a0b-42e3-8294-12dc087d5ffd1703229726440-HRX-by-Hrithik-Roshan-Men-Tshirts-6901703229726016-1.jpg"
HRX by Hrithik Roshan,Men Typography Printed Rapid-Dry Training Sports T-shirt,4.4,172.0,699.0,314.0,55 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21827928/2023/2/8/2f607d36-47bf-4118-8a7f-5b65cdc4237c1675854367359-HRX-by-Hrithik-Roshan-Men-Tshirts-6431675854366888-1.jpg"
HRX by Hrithik Roshan,Men Solid High Neck T-shirt,4.2,78.0,1499.0,599.0,60 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25923092/2023/11/22/b292ccdc-4997-448e-a95c-3453f90434691700636621230-HRX-by-Hrithik-Roshan-Men-Tshirts-8471700636620903-1.jpg"
HRX by Hrithik Roshan,Regular Fit Training T-shirt,4.7,6.0,599.0,329.0, 45  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23984294/2023/12/18/a34bbaae-4314-4848-9ff2-77c7edcda27e1702898511168-HRX-by-Hrithik-Roshan-Men-Tshirts-2061702898510854-1.jpg"
HRX by Hrithik Roshan,Men Off-White Printed T-shirt,3.9,3500.0,699.0,349.0,50 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1700946/2017/2/21/11487675507806-HRX-by-Hrithik-Roshan-Men-Off-white-Printed-Round-Neck-T-Shirt-211487675507525-1.jpg"
HRX by Hrithik Roshan,Men Grey Typography Placement Printed T-shirt,4.1,4900.0,699.0,314.0,55 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8878383/2019/3/22/d9ec9dde-655b-4bbb-bbdc-ff197d803ebc1553231528548-HRX-by-Hrithik-Roshan-Men-Tshirts-1501553231527908-1.jpg"
HRX by Hrithik Roshan,HRX By Hrithik Roshan Racketsport Men Optic White Rapid-Dry Abstract Tshirts,4.3,336.0,1099.0,439.0,60 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/16938146/2022/3/9/79692296-38ce-4fb1-be18-b0e33cbb3e871646804395659-HRX-by-Hrithik-Roshan-Men-Tshirts-2441646804395193-1.jpg"
HRX by Hrithik Roshan,Rapid-Dry T-shirt,4.4,176.0,599.0,329.0, 45  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22067592/2023/4/26/1ae2eb78-21e6-403a-8895-cad44bf8d8c21682504230072-HRX-by-Hrithik-Roshan-Men-Tshirts-4301682504229534-1.jpg"
HRX by Hrithik Roshan,Men White Orange Printed Cotton Pure Cotton T-shirt,4.0,7700.0,899.0,269.0,70 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1700927/2020/1/22/09248dae-4ba2-402f-9743-5a8e79592b1f1579692842404-HRX-by-Hrithik-Roshan-Men-White--Orange-Printed-Round-Neck-T-1.jpg"
HRX by Hrithik Roshan,Men Black Solid Printed Lifestyle Pure Cotton T-shirt,4.0,1000.0,699.0,279.0,60 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11930110/2020/6/30/ffa0125d-6d56-4932-ab4e-c1c0f51a46031593514361907-HRX-by-Hrithik-Roshan-Men-Tshirts-9031593514359724-1.jpg"
HRX by Hrithik Roshan,Antimicrobial Training or Gym T-shirt,4.2,207.0,599.0,329.0, 45  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21464616/2023/2/20/d8dfd41e-5471-4dae-9a97-d7be07eb28ec1676874004706-HRX-by-Hrithik-Roshan-Men-Tshirts-5171676874003905-1.jpg"
HRX by Hrithik Roshan,Men Lifestyle Polo Collar T-shirt,3.6,427.0,799.0,335.0,58 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22086506/2023/2/28/47e0c03d-d512-48d0-b304-6b77696aea971677582447401-HRX-by-Hrithik-Roshan-Core-Olive-Mens-Lifestyle-Polo-Tshirts-1.jpg"
HRX by Hrithik Roshan,Printed Rapid-Dry Training T-shirt,4.7,6.0,1499.0,449.0, 70  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22049828/2023/9/6/c591ee02-9573-4c2d-86eb-27c889e9ece31693987980661-HRX-by-Hrithik-Roshan-Men-Charcoal-Printed-T-shirt-581693987-1.jpg"
HRX by Hrithik Roshan,Men Brand Logo Printed Regular Fit T-shirt,4.3,38.0,899.0,404.0,55 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25910996/2023/11/21/13683cdb-192e-43dd-8495-8d5ab3b1bb1a1700569078744-HRX-by-Hrithik-Roshan-Men-Tshirts-6631700569078442-1.jpg"
HRX by Hrithik Roshan,Men Black Printed Round Neck Lifestyle Pure Cotton T-shirts,4.2,1600.0,699.0,377.0,46 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8897835/2019/7/5/5ced819f-8fb1-4f1b-b4bc-515af478c3c11562328875734-HRX-by-Hrithik-Roshan-Men-Tshirts-3651562328874098-1.jpg"
HRX by Hrithik Roshan,Printed Antimicrobial Badminton T-shirt,4.4,9.0,1299.0,389.0,70 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23984428/2023/10/4/d9dcdc2b-fe5b-4851-baa2-62f037dcfedb1696408296927-HRX-by-Hrithik-Roshan-Men-Tshirts-5111696408296449-1.jpg"
HRX by Hrithik Roshan,Men Printed Rapid-Dry Badminton T-shirt,4.9,7.0,899.0,269.0,70 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23984378/2023/10/18/23ef9538-47b6-43ff-9da1-dae5f5f3bf621697607114884-HRX-by-Hrithik-Roshan-Men-Tshirts-2811697607114576-1.jpg"
HRX by Hrithik Roshan,Men Conversational Print T-shirt,4.2,16.0,899.0,269.0, 70  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23069400/2023/7/13/7e9d0a74-a61c-4c25-a86f-97c20a67c12e1689230391827-HRX-by-Hrithik-Roshan-Men-Tshirts-7871689230391471-1.jpg"
HRX by Hrithik Roshan,Printed Detail Lifestyle T-shirt,4.2,14.0,699.0,384.0, 45  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23069622/2023/11/23/d313c670-c35a-4a62-87d1-9efb4a22608e1700717431234-HRX-by-Hrithik-Roshan-Men-Tshirts-7151700717430966-1.jpg"
HRX by Hrithik Roshan,Men Rapid-Dry Training T-shirt,4.8,10.0,599.0,329.0,45 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23984322/2023/12/13/e845fc56-2e2c-4155-8656-348bacceb46e1702459732068-HRX-by-Hrithik-Roshan-Men-Tshirts-3201702459731833-1.jpg"
HRX by Hrithik Roshan,Brand Logo Printed Reflective Detailed Rapid-Dry Running T-shirt,4.2,6.0,899.0,269.0,70 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24083014/2023/12/18/c562cf47-d709-4e25-b5be-fdc4b0baf8851702889032617HRXbyHrithikRoshanBrandLogoPrintedReflectiveDetailedRapid-Dr1.jpg"
HRX by Hrithik Roshan,Men Printed Drop-Shoulder Sleeves Pure Cotton Oversized T-shirt,3.3,9.0,1299.0,454.0,65 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25949656/2023/11/28/1e8ae6de-650b-4dd6-ae8c-907e11d08e2a1701171322251-HRX-by-Hrithik-Roshan-Typography-print-Black-Lifestyle-Overs-1.jpg"
HRX by Hrithik Roshan,Rapid Dry Sports T-shirt,4.3,6.0,899.0,269.0,70 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23559436/2023/11/27/bf12eb7f-bca3-4c59-b53b-5e83b34a36fe1701084360012-HRX-by-Hrithik-Roshan-Men-Tshirts-831701084359459-1.jpg"
HRX by Hrithik Roshan,HRX By Hrithik Roshan Training Men Optic White Rapid-Dry Solid Tshirts,4.0,578.0,899.0,404.0,55 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17860678/2022/6/2/497177d6-b784-4717-a89a-c23f7fd0fb9e1654152751394-HRX-by-Hrithik-Roshan-Men-White--Grey-Printed-T-shirt-514165-1.jpg"
HRX by Hrithik Roshan,Men High Neck T-shirt,4.2,108.0,1199.0,539.0,55 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24942086/2023/9/20/017d3b03-97f2-4ffb-a07a-3b5aa5061ba01695187257566-HRX-by-Hrithik-Roshan-Men-Tshirts-9511695187256857-1.jpg"
HRX by Hrithik Roshan,Men Solid T-shirt,4.1,7.0,599.0,329.0, 45  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23542680/2023/12/19/aaacf006-0668-4364-9178-9565bb8a0fb21702966428807-HRX-by-Hrithik-Roshan-Men-Tshirts-8701702966428435-1.jpg"
HRX by Hrithik Roshan,Minimal Logo Printed Raglan Sleeves Rapid-Dry Training Polo T-shirt,3.8,5.0,1099.0,329.0,70 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21774348/2023/10/27/e552eaaf-4efa-4be9-aceb-5503733711581698398766287-HRX-by-Hrithik-Roshan-Men-Tshirts-9441698398765908-1.jpg"
HRX by Hrithik Roshan,Printed Rapid-Dry Training T-shirt,4.2,16.0,1499.0,449.0,70 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22049822/2023/9/6/5b2de560-03f5-47b5-a0d4-05debd17f7361693988959491-HRX-by-Hrithik-Roshan-Men-Black--Orange-Printed-T-shirt-8721-1.jpg"
HRX by Hrithik Roshan,Colourblocked Rapid-Dry Racket Sport Polo Collar T-shirt,3.8,6.0,1299.0,389.0,70 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23984370/2023/11/9/cc80e388-a1aa-44ea-ab01-2d44f1ab47361699520150401-HRX-by-Hrithik-Roshan-Men-Tshirts-1901699520150061-1.jpg"
HRX by Hrithik Roshan,HRX By Hrithik Roshan Lifestyle Men Jet Black Bio-Wash Geometric T-shirt,4.0,97.0,899.0,269.0,70 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/16937956/2022/8/2/dc187d9f-d8d3-4b58-8499-5b6663a6f7ed1659433502155-HRX-by-Hrithik-Roshan-Men-Tshirts-4761659433501663-1.jpg"
HRX by Hrithik Roshan,Men Grey Melange Solid Round Neck T-shirt,4.1,3400.0,899.0,359.0,60 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2314396/2018/4/10/11523360515702-HRX-by-Hrithik-Roshan-Men-Tshirts-5621523360515591-1.jpg"
HRX by Hrithik Roshan,HRX By Hrithik Roshan Training Men Rapid-Dry Brand Carrier T-shirt,4.3,274.0,899.0,494.0, 45  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17861064/2023/2/8/c6d680c7-377e-4ed5-9605-ecfeffc767591675835682616-HRX-by-Hrithik-Roshan-Men-Tshirts-7631675835682001-1.jpg"
HRX by Hrithik Roshan,HRX By Hrithik Roshan Men Mazarine Blue Typographic Rapid-Dry Antimicrobial Training Tshirt,4.3,2200.0,899.0,359.0,60 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13040630/2021/2/15/afb7f3a4-8bf8-4402-b67b-5b0187af860d1613379931944-HRX-by-Hrithik-Roshan-Men-Blue-Printed-Round-Neck-T-shirt-82-1.jpg"
HRX by Hrithik Roshan,Men Self Design High Neck Running T-shirt,4.0,68.0,1199.0,539.0,55 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24762246/2023/9/28/a9da3249-be5f-410d-8130-4e48f92943b21695892781465-HRX-by-Hrithik-Roshan-Men-Tshirts-7431695892780874-1.jpg"
HRX by Hrithik Roshan,Antimicrobial Typography Printed Training T-shirt,4.3,122.0,599.0,239.0,60 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21464666/2023/3/20/884c07f7-f176-466d-822e-251853af01621679292210198-HRX-by-Hrithik-Roshan-Men-Tshirts-6561679292209615-1.jpg"
HRX by Hrithik Roshan,Men Rapid-Dry Brand Logo Printed Training T-shirt,4.4,8.0,1099.0,329.0, 70  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23264228/2023/8/10/752e206b-fca3-4da7-b36c-fa015d48d8fd1691661672607-HRX-by-Hrithik-Roshan-Men-Tshirts-1711691661672009-1.jpg"
HRX by Hrithik Roshan,Brand Logo Polo Collar T-shirt,4.2,16.0,1499.0,674.0,55 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23217312/2023/5/26/47e87f63-f66e-46c5-843a-b492ffd3686d1685085551806-HRX-by-Hrithik-Roshan-Red-Casual-Mens-Polyster-T-Shirts-5801-1.jpg"
HRX by Hrithik Roshan,HRX By Hrithik Roshan Racketsport Men Jet Black Rapid-Dry Abstract Tshirts,4.3,275.0,1099.0,439.0,60 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/16938136/2022/3/9/e6fbbe1a-eb27-4456-bef8-eb7a685392231646804381465-HRX-by-Hrithik-Roshan-Men-Tshirts-7261646804380999-1.jpg"
HRX by Hrithik Roshan,Brand Logo Print Lifestyle T-shirt,3.8,31.0,599.0,269.0,55 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23542766/2023/12/4/54587066-3e06-4690-99d7-4a660b95b3211701680626018-HRX-by-Hrithik-Roshan-Men-Tshirts-2531701680625664-1.jpg"
HRX by Hrithik Roshan,Printed Colourblocked Running T-shirt,4.2,248.0,1299.0,519.0,60 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21951872/2023/3/13/c69af1f8-d3ff-4973-91bf-fba81faa6e8a1678703160383-HRX-by-Hrithik-Roshan-Men-Tshirts-1721678703159982-1.jpg"
HRX by Hrithik Roshan,Men White Rapid Dry Camo Training T-shirt,4.2,9300.0,1099.0,439.0,60 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5842076/2018/12/20/353cd269-5498-4aa9-a6ca-c503fcd2f2c61545286560719-HRX-by-Hrithik-Roshan-Men-White-Rapid-Dry-Camo-Training-T-sh-1.jpg"
HRX by Hrithik Roshan,Brand Logo Printed Rapid-Dry Running T-shirt,3.9,21.0,899.0,494.0, 45  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24082986/2023/12/18/06ccf1b2-9f40-49a1-a4a9-edd5aa6b0ff71702889003059HRXbyHrithikRoshanBrandLogoPrintedRapid-DryRunningT-shirt1.jpg"
HRX by Hrithik Roshan,Men Brand Detail T-shirt,4.4,22.0,899.0,269.0,70 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23069578/2023/7/31/0554325b-0c71-4b48-b348-7eeafa3d96091690788276035-HRX-by-Hrithik-Roshan-Men-Tshirts-5881690788275567-1.jpg"
HRX by Hrithik Roshan,Men Graphic Printed T-shirt,4.4,5.0,1299.0,545.0,58 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25820104/2023/11/22/59195d52-cc3d-417b-915c-8fc30c08f5451700648996710-HRX-by-Hrithik-Roshan-Fashion-Oversized-White-Mens-Lifestyle-1.jpg"
HRX by Hrithik Roshan,Printed Rapid-Dry Training T-shirt,4.7,9.0,1499.0,449.0,70 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22049846/2023/9/13/4585e4d2-f972-4a2c-a462-62a176f6868e1694598992433-HRX-by-Hrithik-Roshan-Men-Teal-Printed-T-shirt-2781694598991-1.jpg"
HRX by Hrithik Roshan,Men Printed Rapid-Dry Badminton T-shirt,4.1,9.0,899.0,269.0,70 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23984312/2023/10/18/6938bbc5-e21f-4b71-b7e0-d98897f5ccb11697611411159-HRX-by-Hrithik-Roshan-Men-Tshirts-1671697611410858-1.jpg"
HRX by Hrithik Roshan,Brand Logo Running Rapid-Dry T-shirt,3.8,6.0,899.0,269.0,70 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23014160/2023/8/11/d0760484-cfe9-48aa-8c95-c8d611ef7f581691738826165-HRX-by-Hrithik-Roshan-Men-Tshirts-6541691738825536-1.jpg"
HRX by Hrithik Roshan,Rapid-Dry Striped Training T-shirt,4.6,5.0,899.0,224.0,75 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23559538/2023/12/4/a7c418a5-dbef-4d2d-bd80-350ef7778fbe1701690982844-HRX-by-Hrithik-Roshan-Men-Tshirts-2151701690982408-1.jpg"
HRX by Hrithik Roshan,Men Placement Print Detail T-shirt,4.3,6.0,599.0,329.0, 45  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23542638/2023/12/19/ff3e7bd4-cc5d-415d-b9ef-fdf6c370d8bd1702968051074-HRX-by-Hrithik-Roshan-Men-Tshirts-5221702968050636-1.jpg"
HRX by Hrithik Roshan,Rapid-Dry Training T-shirt,4.2,183.0,599.0,329.0, 45  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21464676/2023/3/7/563e6b8b-5611-47b1-ba48-68f47f67c7af1678178376792-HRX-by-Hrithik-Roshan-Men-Tshirts-961678178376285-1.jpg"
HRX by Hrithik Roshan,Training Men Black Rapid-Dry Typography Printed T-shirt,4.3,171.0,699.0,328.0,53 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15289542/2021/12/21/16597999-ca12-4506-a381-0a261f7388ef1640063352449-HRX-by-Hrithik-Roshan-Men-Tshirts-9361640063351892-1.jpg"
HRX by Hrithik Roshan,Men Rapid-Dry Training T-shirt,4.0,20.0,899.0,359.0, 60  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23069656/2023/7/27/dc1085ae-4029-4b23-8def-52ee9890102d1690443760484-HRX-by-Hrithik-Roshan-Men-Tshirts-6201690443759990-1.jpg"
HRX by Hrithik Roshan,Antimicrobial Training or Gym T-shirt,4.3,92.0,599.0,239.0,60 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21464594/2023/2/20/5e37ab8b-d3fd-496f-b40a-615b95b1258c1676873810763-HRX-by-Hrithik-Roshan-Men-Tshirts-871676873809981-1.jpg"
HRX by Hrithik Roshan,Men Navy Blue Typography Printed Slim Fit Rapid Dry T-shirt,4.1,143.0,899.0,422.0,53 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/19018382/2022/7/26/4046941f-74f8-4c16-8349-b57e639453fc1658831843225-HRX-by-Hrithik-Roshan-Men-Tshirts-4871658831842642-1.jpg"
HRX by Hrithik Roshan,Men Orange Printed T-shirt,4.1,4400.0,899.0,332.0,63 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1700905/2018/2/19/11519026688690-HRX-by-Hrithik-Roshan-Men-Orange-Printed-T-shirt-1731519026688492-1.jpg"
HRX by Hrithik Roshan,Men Rapid-Dry Running T-Shirt,4.0,198.0,899.0,422.0,53 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23231428/2023/5/29/72875045-caa7-4cfb-a91d-b61167b601d81685363771963-HRX-by-Hrithik-Roshan-Men-Tshirts-5711685363771635-1.jpg"
HRX by Hrithik Roshan,Geometric Printed Regular Fit Rapid-Dry Racket Sport T-shirt,4.4,18.0,1299.0,584.0,55 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23984308/2023/11/9/19c99d47-0d09-4f35-b490-4cbe41543a881699520887841-HRX-by-Hrithik-Roshan-Men-Tshirts-1311699520887510-1.jpg"
HRX by Hrithik Roshan,Printed Detail Rapid-Dry Training T-shirt,4.1,67.0,599.0,329.0, 45  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21464580/2023/3/30/c38171fc-6d5e-4e15-ac6b-e301fe1edf7e1680157293246-HRX-by-Hrithik-Roshan-Men-Tshirts-4961680157292550-1.jpg"
HRX by Hrithik Roshan,Men Reflective Detail Running T-shirt,4.3,29.0,899.0,269.0,70 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23014080/2023/8/7/7e393a5d-a854-423f-a9b8-84f432a2a6881691399316766-HRX-by-Hrithik-Roshan-Men-Tshirts-2641691399316321-1.jpg"
HRX by Hrithik Roshan,Men Typography Printed Rapid-Dry Running T-shirt,4.1,17.0,899.0,269.0,70 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23014132/2023/8/16/141e6501-6b08-41e2-b58c-ea757a7663e91692182652643-HRX-by-Hrithik-Roshan-Men-Tshirts-131692182652150-1.jpg"
HRX by Hrithik Roshan,HRX By Hrithik Roshan Training Men Teal Blue Rapid-Dry Antimicrobial Brand Carrier T-shirt,4.4,286.0,699.0,349.0,50 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18341304/2022/6/23/26f62afe-9f60-49aa-893d-c199455a7cd41655966741552-HRX-by-Hrithik-Roshan-Men-Tshirts-6961655966740541-1.jpg"
HRX by Hrithik Roshan,Typography Printed Rapid-Dry Training T-shirt,4.2,5.0,599.0,359.0,40 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23984126/2023/12/29/5180f077-51a1-4619-8540-8c45ab012f961703844075900-HRX-by-Hrithik-Roshan-Men-Tshirts-3001703844075507-1.jpg"
HRX by Hrithik Roshan,Men Brand Logo Printed Rapid-Dry Running T-shirt,4.7,16.0,899.0,269.0,70 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23014082/2023/8/23/9a05585b-5fe0-4568-bfc9-1178c2ec46251692773141815-HRX-by-Hrithik-Roshan-Men-Tshirts-1631692773141306-1.jpg"
HRX by Hrithik Roshan,Men Brand Logo Printed T-shirt,4.2,47.0,599.0,329.0,45 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23542812/2023/12/4/c6f06916-8525-4f92-8df2-eb27c78d4b301701674093976-HRX-by-Hrithik-Roshan-Men-Tshirts-691701674093643-1.jpg"
HRX by Hrithik Roshan,Brand Logo Printed Rapid-Dry Training T-shirt,4.4,248.0,599.0,239.0,60 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21464690/2023/3/7/ddd408ee-d7c4-4597-9f1b-00b425327deb1678184196583-HRX-by-Hrithik-Roshan-Men-Tshirts-6641678184195858-1.jpg"
HRX by Hrithik Roshan,Men Black Printed Bio-Wash Training Tshirt,4.2,1700.0,699.0,314.0,55 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11999538/2020/7/16/3559f47b-7b64-4197-85c3-c25d4a8e4d291594905852235SHAVYARedBeigePureSilkWovenDesignBanarasiSareeTshirtsHRXbyHr1.jpg"
HRX by Hrithik Roshan,Pure Cotton Yoga T-shirt,3.8,13.0,1299.0,389.0,70 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21775028/2023/8/24/0d702e8a-d035-4138-9f60-4ba40500e45e1692876876766-HRX-by-Hrithik-Roshan-Men-Tshirts-1651692876876292-1.jpg"
HRX by Hrithik Roshan,HRX By Hrithik Roshan Lifestyle Men Black & White Bio-Wash Geometric Tshirts,4.2,102.0,699.0,279.0,60 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/16937930/2022/8/2/2cd0301c-19ad-439d-8c43-21ffc9af38dc1659437036994-HRX-by-Hrithik-Roshan-Men-Tshirts-7541659437036237-1.jpg"
HRX by Hrithik Roshan,HRX By Hrithik Roshan Training Men Blue Rapid-Dry Typography Training Tshirts,4.5,195.0,1299.0,324.0,75 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15289290/2022/11/14/e5fb86d9-1819-41bd-a1c2-ce8ec43a72721668424007325-HRX-By-Hrithik-Roshan-Training-Men-Blue-Rapid-Dry-Typography-1.jpg"
HRX by Hrithik Roshan,Men Black Printed Rapid Dry Lightweight Regular Fit Running T-shirt,4.1,88.0,1499.0,524.0,65 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10168009/2019/9/11/e5e49b11-9562-47a4-abdb-14973fe9ee201568203853925-HRX-by-Hrithik-Roshan-Men-Tshirts-2691568203852664-1.jpg"
